Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Mar 28,-2.8,-2.8,-3.3,-3.3,-2.8,-2.2,-1.7,0.6,2.2,3.3,5,5,6.1,6.7,7.2,6.1,6.1,5.6,4.4,3.3,3.3,0,-1.7,-1.7
Mar 29,-1.7,-1.1,-1.7,-1.7,-1.1,-1.7,-1.1,1.1,3.3,5,7.8,9.4,10,9.4,10,7.8,6.7,6.1,4.4,3.9,4.4,4.4,5.6,5
Mar 30,4.4,3.9,4.4,5,5,4.4,4.4,4.4,5,6.1,6.1,6.7,6.7,7.2,7.8,8.3,7.8,7.8,7.2,6.7,7.2,6.7,6.7,6.7
Mar 31,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.7,7.2,7.2,7.8,8.3,9.4,9.4,9.4,8.9,8.3,7.8,7.2,6.1,5.5,4.8,4.2
Apr 1,3.6,3,2.3,1.7,0.6,0,0.6,2.8,5,7.8,9.4,10,11.7,11.1,9.4,7.2,6.1,6.1,6.1,6.7,6.7,6.7,6.1,6.1
Apr 2,5.6,5.6,5,5.6,5,5,5,5,5,6.1,6.7,6.1,5.6,7.2,8.3,8.3,6.7,6.1,3.9,3.3,3.3,3.3,2.8,1.7
Apr 3,0.6,0,-1.7,-2.2,-2.8,-2.8,-2.8,0,3.3,6.1,7.8,8.9,11.1,11.1,12.2,11.7,10,7.2,6.7,5.6,5.6,5.6,6.1,5
Apr 4,5.6,6.7,7.2,7.8,8.3,8.3,6.7,5.6,5,5,5.6,4.4,5,5,4.4,3.9,2.8,2.2,1.7,2.2,2.2,1.7,1.7,1.1
Apr 5,1.1,1.1,2.2,2.2,1.7,1.1,1.7,3.3,5,7.2,8.9,7.8,6.1,7.2,6.7,6.1,6.1,5,3.9,3.3,2.8,2.2,2.2,2.2
Apr 6,2.8,2.8,2.2,1.7,1.1,1.1,1.7,4.4,5.6,7.8,8.9,11.7,12.2,13.3,14.4,15,14.4,11.7,10,8.3,7.2,6.7,6.1,6.1
Apr 7,7.2,6.7,5.6,6.1,10.6,10.6,11.1,13.3,15.6,16.1,18.3,19.4,20,20,18.3,17.8,16.7,16.1,16.1,17.2,16.1,15,14.4,13.9
Apr 8,13.9,13.3,13.3,12.8,11.7,11.7,12.2,13.9,16.7,17.8,19.4,19.4,21.1,20.6,19.4,17.8,16.1,16.7,16.7,16.1,15.6,13.9,14.4,12.8
Apr 9,11.7,12.2,12.2,11.7,11.7,11.7,11.7,12.2,13.9,14.4,15,15.6,15.6,17.2,16.1,15.6,13.3,10,10,9.4,8.9,8.3,8.3,8.3
Apr 10,8.9,4.4,3.9,3.3,3.9,4.4,5,3.9,4.4,6.1,7.8,7.8,8.3,5.6,3.9,3.3,2.8,2.8,2.8,2.8,2.8,3.3,3.9,4.4
Apr 11,3.9,4.4,3.9,3.9,3.3,3.3,3.3,3.9,5,5,6.1,6.7,7.8,8.3,9.4,9.4,8.3,7.2,5,5,5,5.6,5,5
Apr 12,5,5,5,5.6,5.6,6.7,8.3,8.9,10,10.6,11.7,11.1,11.7,11.7,10,10,9.4,7.2,4.4,4.4,4.4,3.9,3.3,3.9
Apr 13,3.9,3.9,3.9,2.8,2.8,2.2,2.8,3.9,3.3,3.9,5,6.1,7.2,6.1,5.6,5,6.1,5,3.9,3.3,2.8,2.2,1.7,2.2
Apr 14,1.7,2.2,2.8,2.8,3.3,2.8,2.8,2.8,2.8,2.8,3.3,3.9,4.4,5.6,6.7,7.8,10.6,13.9,14.4,13.9,9.4,7.8,6.1,5
Apr 15,4.4,4.4,4.4,4.4,4.4,4.4,5,5.6,5,4.4,4.4,4.4,5,3.3,3.3,3.3,3.3,3.9,2.8,2.2,2.8,2.2,2.2,1.7
Apr 16,2.2,0.6,-1.1,-2.2,-2.2,-3.3,-3.9,-2.8,-3.3,-3.3,-3.3,-2.2,-0.6,0,1.1,2.2,1.7,1.1,-0.6,-1.7,-1.7,-2.2,-2.8,-3.3
Apr 17,-3.3,-3.3,-2.8,-3.3,-3.9,-4.4,-3.3,-1.1,0.6,2.2,2.8,3.3,5,6.7,6.7,5.6,5.6,5,3.3,3.9,4.4,3.9,3.9,3.3
Apr 18,3.9,3.3,3.9,3.9,4.4,5,5,6.1,5.6,7.2,7.2,8.3,8.9,10,13.3,14.4,13.9,10,7.8,6.7,6.1,6.7,6.1,5
Apr 19,5,3.9,2.8,2.2,2.2,1.7,3.9,6.7,8.3,10.6,12.8,14.4,15,17.2,17.2,17.2,16.7,14.4,12.2,11.7,11.7,12.2,11.7,12.2
Apr 20,11.7,11.7,12.2,11.7,11.1,8.3,9.4,12.8,14.4,14.4,16.1,16.7,12.8,13.3,14.4,15,15,12.8,10.6,7.8,6.7,6.7,7.2,6.7
Apr 21,6.1,3.9,3.9,2.8,2.8,2.8,3.3,7.2,10,12.2,13.9,14.4,15.6,14.4,15,13.3,13.9,12.2,10.6,7.8,6.7,6.1,5.6,5
Apr 22,5,4.4,3.9,3.3,2.8,0.6,3.3,6.1,8.9,10.6,11.7,13.3,14.4,15.6,15.6,16.1,15,13.9,11.7,9.4,8.3,7.8,7.2,7.2
Apr 23,6.7,5.6,5,5,3.9,3.9,6.7,8.9,11.1,14.4,15,15.6,17.2,15.6,15,15,14.4,12.8,11.7,9.4,7.2,6.7,5.6,5
Apr 24,3.3,3.3,2.8,1.1,0.6,1.1,2.8,5,6.1,7.2,10,10.6,11.1,12.8,13.3,13.3,11.7,11.7,8.9,7.8,7.2,6.1,6.1,6.7
Apr 25,6.7,6.7,6.7,6.7,6.7,6.7,6.1,6.1,7.2,7.8,7.2,7.2,9.4,11.1,8.3,9.4,10,7.8,6.1,5,5,5,5,5
Apr 26,5,5.6,5.6,5,4.4,4.4,5,7.8,10,12.2,12.8,14.4,15.6,16.7,15,14.4,12.8,12.2,11.7,10,9.4,9.4,8.9,8.3
Apr 27,7.2,6.1,5,5,5,5,7.2,10,12.2,13.3,12.8,13.3,13.3,13.3,12.8,12.8,11.7,11.1,9.4,8.9,9.4,9.4,9.4,9.4
Apr 28,9.4,9.4,9.4,9.4,9.4,9.4,9.4,10,10,10,9.4,10,9.4,10,9.4,9.4,9.4,8.9,8.9,8.9,8.3,8.3,8.3,8.3
Apr 29,8.3,7.8,7.8,7.2,7.2,7.2,7.2,7.2,8.3,9.4,10.6,12.2,13.9,13.3,9.4,9.4,8.9,8.9,8.3,8.3,8.9,8.3,8.3,8.3
Apr 30,8.3,8.9,8.9,8.3,8.3,7.8,7.8,7.2,7.2,8.3,10.6,11.7,12.8,13.3,15,15,15,13.9,13.3,10.6,8.9,8.2,7.5,6.8
May 1,6,5.3,4.6,3.9,1.7,1.7,5.6,8.3,11.1,12.2,12.8,12.8,13.9,13.9,13.9,14.4,14.4,13.3,12.8,10.6,9.4,8.9,8.3,7.8
May 2,6.7,5.6,5,6.7,7.2,7.8,8.9,11.1,14.4,15.6,16.7,16.7,16.1,16.1,16.1,16.1,14.4,13.9,13.3,12.8,11.7,10.6,9.4,8.9
May 3,8.3,7.2,6.7,6.7,6.1,6.1,7.8,9.4,10.6,11.7,12.2,13.9,16.1,17.2,16.1,15,16.1,14.4,13.3,10,9.4,8.9,8.3,8.3
May 4,7.8,7.2,6.7,6.1,4.4,4.4,6.7,10,12.8,14.4,15,15,16.1,16.7,16.1,15.6,15,14.4,13.9,12.2,11.7,11.1,10.6,10
May 5,10,10,10.6,10.6,10.6,10,10.6,12.8,14.4,15.6,16.1,17.2,17.8,16.1,15.6,15,14.4,11.7,11.1,10,8.9,8.3,7.8,10
May 6,10,8.9,9.4,7.2,6.7,7.2,8.3,10,10.6,12.2,13.3,11.7,12.2,12.2,12.2,13.3,12.8,11.1,10.6,8.9,7.8,6.7,6.1,6.7
May 7,6.1,5.6,5,4.4,3.9,4.4,6.7,10,12.8,12.8,13.9,14.4,14.4,15,15,15,15,13.9,13.3,11.1,10,9.4,8.3,6.7
May 8,5.6,3.9,2.8,3.3,3.3,3.9,5.6,7.2,8.3,10,11.7,12.8,13.9,14.4,13.9,13.9,13.3,13.3,12.2,11.7,10,10,9.4,8.9
May 9,8.3,8.3,8.3,8.3,8.3,8.9,10.6,11.7,13.3,16.1,17.2,18.3,18.3,18.3,18.9,18.3,17.2,16.7,16.7,16.7,16.7,11.7,11.1,11.1
