Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Apr 20,12.2,11.7,12.2,12.2,11.7,11.7,12.2,13.3,14.4,17.2,18.3,21.1,20.6,21.1,21.1,22.8,21.7,21.1,20.6,18.9,18.3,17.8,17.2,17.2
Apr 21,18.3,17.8,18.3,18.3,18.3,16.7,16.1,16.1,15.6,16.7,17.2,17.8,18.9,18.9,18.9,18.9,18.9,18.3,16.7,16.7,16.1,15.6,15,15.6
Apr 22,15.6,15,14.4,15,15,15,15.6,16.1,17.2,17.8,20,21.7,23.3,22.8,25,25,25,23.9,22.2,18.9,17.8,16.1,15,14.4
Apr 23,12.8,11.7,12.2,11.1,10.6,10.6,11.7,15.6,18.3,21.1,23.3,25,25,26.7,26.7,26.7,26.7,25.6,23.3,21.1,18.9,17.8,17.8,18.3
Apr 24,16.7,15,15,13.9,13.3,12.8,14.4,18.3,20,23.3,24.4,26.1,26.7,27.8,29.4,29.4,28.9,28.3,25,21.7,22.2,22.2,21.1,20
Apr 25,20,18.9,17.2,16.7,14.4,14.4,15.6,19.4,20,23.9,26.1,26.7,27.2,28.9,29.4,28.9,28.3,27.8,25.6,22.8,21.7,19.4,19.4,19.4
Apr 26,18.3,16.1,15,14.4,13.9,13.9,15,18.3,21.1,24.4,27.2,28.3,28.9,28.9,28.9,29.4,28.9,28.3,26.1,24.4,22.2,21.1,20,17.8
Apr 27,16.7,17.2,16.1,15,14.4,13.3,15,18.3,21.7,24.4,26.1,27.8,27.8,28.9,29.4,30,30.6,27.8,26.1,22.8,21.7,22.8,22.8,23.3
Apr 28,22.8,20.6,21.1,20,20,20.6,20,16.7,16.7,17.2,21.1,22.8,22.2,15,15,14.4,15,15.6,16.1,15,15.6,12.8,12.2,12.2
Apr 29,12.2,12.2,11.7,11.7,11.7,11.1,11.7,13.3,14.4,16.7,17.8,17.8,18.3,21.7,22.8,23.9,24.4,23.9,21.7,20,17.8,18.3,17.2,17.2
Apr 30,17.2,16.1,16.7,16.7,17.2,21.1,18.9,20.6,23.3,23.3,22.8,23.3,23.3,25.6,24.4,26.1,25.6,25.6,24.4,22.8,21.7,20.8,20,19.1
May 1,18.2,17.3,16.5,15.6,15.6,16,16.1,16.7,18.3,20,20.6,21.7,21.7,21.7,21.7,22.2,22.8,22.2,21.7,21.1,20.6,20.6,22.8,23.9
May 2,23.9,23.3,23.9,23,22.8,22.2,22.2,22.8,23.3,23.3,22.8,24.4,26.7,27.8,26.1,25.6,25.6,25,20,18,17.8,18.3,16.7,16.1
May 3,15,14.4,13.3,13.3,12.8,12.8,12.8,12.8,12.8,13.3,13.3,13.3,12.8,13.3,13.3,12.8,12.8,12.8,12.8,12.8,12.2,13,12.8,12.2
May 4,12.2,12.2,12,12,11.7,11.1,11.1,11.1,12,12.2,12.8,13.9,14.4,15,17,15.6,15.6,15,15,15,15,15.6,15.6,15
May 5,15,15,15,14.4,14.4,14.4,14.4,15.6,16.1,17.2,19.4,20.6,22.2,23.3,23.9,23.9,24.4,23.3,21.7,20,19.4,16.7,16.1,15.6
May 6,16.1,14.4,13.3,12.8,12.2,11.7,13.3,15.6,17.8,20.6,22.8,24.4,25.6,26.1,25.6,24.4,23.3,22.2,22.2,21.7,20.6,20.6,18.3,16.7
May 7,18.9,18.9,19.4,19.4,19.4,18.9,19.4,22.2,22.2,23.9,25.6,26.7,27.2,28.9,27.2,26.1,26.7,27.2,25,23.9,22.8,22.2,22.2,21.7
May 8,21.1,19.4,19.4,19.4,18.3,18.9,18.9,21.1,22.8,24.4,26.1,27.2,28.3,28.9,28.9,29.4,28.9,28.3,26.7,25.6,23.3,22.8,23.3,21.7
May 9,22.2,21.1,21.7,20.6,23.3,22.8,23.3,23.9,24.4,25.6,26.7,26.1,27.8,23.9,22.2,22.2,22.2,22.2,21.7,21.1,20.6,20.6,20,20
May 10,19.4,18.9,19.4,19.4,18.9,18.9,18.9,19.4,18.3,18.3,20.6,21.1,21.7,18,18.3,17.8,17.8,18.3,17.2,16.7,16.7,16.7,16.7,16.1
May 11,15.6,15.6,16.1,16.1,16.1,16.1,16.1,17.2,18.9,21.1,22.8,24.4,26.1,27.2,27.8,27.8,27.8,27.2,26.1,24.4,23.9,22.8,21.7,21.1
May 12,21.1,20.6,20.6,19.4,18.9,18.9,18.9,19.4,20,22.2,25,25.6,27.2,26.7,26.1,27.8,27.8,26.7,25.6,23.3,22.8,22.8,21.7,22.2
May 13,22.8,23.3,22.8,22.8,23.3,22.8,23.3,23.3,20,17.2,17.2,18.3,20,18.9,20,18.9,15.6,14.4,13.9,13.3,11.7,11.7,10.6,10.6
May 14,10.6,9.4,8.9,8.3,7.2,6.1,8.3,10,11.1,13.3,13.9,16.1,17.8,18.9,20,18.9,20,18.9,18.3,16.7,16.1,14.4,15,10.6
May 15,10,9.4,9.4,8.9,7.8,7.8,10,12.2,16.1,17.2,17.8,19.4,20.6,22.2,22.2,22.8,21.7,21.7,20.6,18.3,16.7,16.1,14.4,13.9
May 16,13.3,11.7,11.7,13.9,11.7,12.8,12.2,13.9,16.7,18.9,21.7,23.3,25,26.1,26.1,26.1,25.6,25,23.9,20.6,20.6,18.9,19.4,17.8
