Month,Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/29  14:00:00,71.16228094472504,57.16297270697626,8.638150434192342,5.361157803719101
 10/29  15:00:00,71.99362285855022,55.11478250368769,11.517533912256457,5.361306442667068
 10/29  16:00:00,78.35753716758694,55.71911406794773,17.276300868384684,5.362122231152874
 10/29  17:00:00,81.12135234211493,60.283258746638055,17.276300868384684,3.5617927270108694
 10/29  18:00:00,92.93638043543967,72.12600723191714,17.276300868384684,3.534072335056523
 10/29  19:00:00,89.23913169395664,75.95234848689526,11.517533912256457,1.7692492948333953
 10/29  20:00:00,99.00356613496018,83.95175605136687,11.517533912256457,3.534276171458848
 10/29  21:00:00,96.50315141761337,86.09591585863842,8.638150434192342,1.7690851249696533
 10/29  22:00:00,97.67526266822614,90.1472914190519,5.758766956128229,1.7692042930968421
 10/29  23:00:00,98.21677026476542,91.80319546372819,2.8793834780641143,3.5341913229527777
 10/29  24:00:00,96.15554363552205,93.23474685440482,1.151753391225646,1.7690433899241182
 10/30  01:00:00,99.05350996097668,94.367300758611,1.151753391225646,3.534455811131898
 10/30  02:00:00,98.71315799920575,95.79252986290807,1.151753391225646,1.7688747450252793
 10/30  03:00:00,102.02511993009549,97.33915931153493,1.151753391225646,3.5342072273267777
 10/30  04:00:00,96.19323751773035,93.27215926787538,1.151753391225646,1.7693248586842256
 10/30  05:00:00,173.01228072540033,166.5984541420958,2.8793834780641143,3.5344431053217336
 10/30  06:00:00,118.6552334528072,111.12729099162243,5.758766956128229,1.76917550500165
 10/30  07:00:00,112.78279540582399,100.58112011874196,8.638150434192342,3.5635248529710086
 10/30  08:00:00,110.63414181409522,93.74887897870256,11.517533912256457,5.367728923136179
 10/30  09:00:00,104.12762784188571,88.30939117337329,8.638150434192342,7.180086234198094
 10/30  10:00:00,102.24512579917834,80.63320648556041,14.396917390320572,7.2150019231956986
 10/30  11:00:00,96.17729701357155,74.55297581506126,14.396917390320572,7.227403808210028
 10/30  12:00:00,91.46646652923219,71.67308022731676,14.396917390320572,5.396468911472878
 10/30  13:00:00,89.43824765713642,69.31030580535548,11.517533912256457,8.610407939544814
 10/30  14:00:00,80.93492958352782,66.4542675918998,8.638150434192342,5.842511557456026
 10/30  15:00:00,84.10460970327762,65.38117263898025,11.517533912256457,7.205903152183231
 10/30  16:00:00,87.87507826260341,65.22038026732152,17.276300868384684,5.378397126937881
 10/30  17:00:00,87.98110743798752,67.15034679881619,17.276300868384684,3.5544597708069716
 10/30  18:00:00,89.03461115600467,68.21473062279001,17.276300868384684,3.5435796648909705
 10/30  19:00:00,86.10951118978203,71.049170069918,11.517533912256457,3.542807207709215
 10/30  20:00:00,94.94350293501287,79.88265100766608,11.517533912256457,3.5433180150700028
 10/30  21:00:00,90.9111332638821,80.50304898460263,8.638150434192342,1.769933844918376
 10/30  22:00:00,92.97980723710059,83.68689808195394,5.758766956128229,3.5341421989980795
 10/30  23:00:00,89.58269947064137,84.9340286573603,2.8793834780641143,1.7692873352047611
 10/30  24:00:00,90.63110396485452,85.94497952549791,1.151753391225646,3.5343710482854878
 10/31  01:00:00,89.67362704597672,86.75268728865959,1.151753391225646,1.7691863662399125
 10/31  02:00:00,90.24961188147567,87.32853013427484,1.151753391225646,1.7693283559792632
 10/31  03:00:00,92.63368815097645,87.9474574857117,1.151753391225646,3.534477273949656
 10/31  04:00:00,87.25574964801424,84.33479647752887,1.151753391225646,1.7691997792719283
 10/31  05:00:00,130.15976822340616,123.74545858325823,2.8793834780641143,3.534926162022798
 10/31  06:00:00,98.2708618073656,90.74302066998976,5.758766956128229,1.769074181211026
 10/31  07:00:00,97.86314441658774,83.88072765182078,8.638150434192342,5.344266330615277
 10/31  08:00:00,97.69187953439254,80.80623019419576,11.517533912256457,5.368115427960653
 10/31  09:00:00,92.98381979603785,78.9594186612278,8.638150434192342,5.386250700556711
 10/31  10:00:00,98.39766544757069,76.78340902286773,14.396917390320572,7.217339034341732
 10/31  11:00:00,96.4555124285293,74.82849554145628,14.396917390320572,7.230099496650794
 10/31  12:00:00,95.1225401471835,73.53037883906308,14.396917390320572,7.195243917820199
 10/31  13:00:00,89.05136406060947,70.30536342040648,11.517533912256457,7.228466727905865
 10/31  14:00:00,82.4567558481414,66.60232572935091,8.638150434192342,7.216279684598134
 10/31  15:00:00,83.25468486126168,64.5340253574972,11.517533912256457,7.203125591426693
 10/31  16:00:00,87.98966662849226,65.33401350848074,17.276300868384684,5.3793522515861705
 10/31  17:00:00,89.13622292432143,68.30554136286267,17.276300868384684,3.5543806930944077
 10/31  18:00:00,91.9343395462128,71.11489477607165,17.276300868384684,3.543143901736129
 10/31  19:00:00,86.96946723588334,73.67796974159764,11.517533912256457,1.7739635820739774
 10/31  20:00:00,97.67626606694216,82.61539221637473,11.517533912256457,3.543339938331308
 10/31  21:00:00,96.8354845697856,84.66173493130677,8.638150434192342,3.535599204164497
 10/31  22:00:00,96.3572920392051,88.82925819178925,5.758766956128229,1.7692668913628462
 10/31  23:00:00,94.84232888532296,90.19354791022178,2.8793834780641143,1.7693974969963926
 10/31  24:00:00,96.07803508024567,91.39166085239965,1.151753391225646,3.5346208365918965
 11/01  01:00:00,110.8321877638096,107.43478335288307,1.3395762015188064,2.057828209438446
 11/01  02:00:00,114.0405765931988,108.58954676030444,1.3395762015188064,4.111453631366086
 11/01  03:00:00,113.25293011308747,109.85563337891085,1.3395762015188064,2.057720532662548
 11/01  04:00:00,111.48690839877207,106.03615384744464,1.3395762015188064,4.111178349775512
 11/01  05:00:00,163.25473252759332,157.84832931710278,3.3489405037970155,2.0574627066509623
 11/01  06:00:00,126.06104540899179,115.25193626276314,6.697881007594031,4.111228138516365
 11/01  07:00:00,119.09505096178812,104.90304517459518,10.046821511391046,4.145184275778256
 11/01  08:00:00,117.27115142383354,97.63161388905662,13.395762015188062,6.243775519730744
 11/01  09:00:00,109.4097119154258,93.09829189747214,10.046821511391046,6.2645985066572125
 11/01  10:00:00,112.10716432233595,86.96371875733651,16.74470251898508,8.398743045872475
 11/01  11:00:00,110.60071161146983,83.34348395415792,16.74470251898508,10.512525138350485
 11/01  12:00:00,103.39271892382102,80.36770846549697,16.74470251898508,6.280307939268024
 11/01  13:00:00,100.64637257665277,78.83885439586541,13.395762015188062,8.411756165622934
 11/01  14:00:00,97.75517173825297,79.31077187346106,10.046821511391046,8.397578353282615
 11/01  15:00:00,100.7214968383232,78.9437862665569,13.395762015188062,8.381948556507306
 11/01  16:00:00,104.89792471974768,78.54689551694447,20.093643022782093,6.2573861799738175
 11/01  17:00:00,104.86002317822671,80.63215502851611,20.093643022782093,4.134225126999448
 11/01  18:00:00,107.1244694754689,82.90916479366983,20.093643022782093,4.121661658993327
 11/01  19:00:00,102.77526004154312,85.25808368222141,13.395762015188062,4.121414344086338
 11/01  20:00:00,112.6763940622786,95.15930897798756,13.395762015188062,4.121323069079323
 11/01  21:00:00,109.10209005868124,96.99663045439708,10.046821511391046,2.0586380929948005
 11/01  22:00:00,112.17497964254638,101.36644679902206,6.697881007594031,4.110651835835691
 11/01  23:00:00,108.19460234315247,102.78774669157534,3.3489405037970155,2.057915147628756
 11/01  24:00:00,109.55149524397103,104.10094019376517,1.3395762015188064,4.110978848843138
 11/02  01:00:00,108.24279965185018,104.84539217544476,1.3395762015188064,2.0578312747731036
 11/02  02:00:00,108.94347578332788,105.54589200227487,1.3395762015188064,2.0580075794396295
 11/02  03:00:00,111.81424774623034,106.3634848661081,1.3395762015188064,4.11118667868857
 11/02  04:00:00,105.78982675633067,102.39236056121234,1.3395762015188064,2.057889993478915
 11/02  05:00:00,155.39583064972823,147.9351117822333,3.3489405037970155,4.111778363650601
 11/02  06:00:00,117.49615022727569,108.74049801234706,6.697881007594031,2.057771207202182
 11/02  07:00:00,116.03541024747419,99.77276007546543,10.046821511391046,6.215828660641361
 11/02  08:00:00,115.5324099592309,95.89269496649769,13.395762015188062,6.24395297756881
 11/02  09:00:00,109.55658038775545,93.24356258392515,10.046821511391046,6.266196292415583
 11/02  10:00:00,113.81386656224201,88.67224431846421,16.74470251898508,8.396919724792731
 11/02  11:00:00,108.79085472758267,83.63402104489995,16.74470251898508,8.41213116383953
 11/02  12:00:00,105.28198564271203,80.16599472652418,16.74470251898508,8.371288397344667
 11/02  13:00:00,99.44537717375471,77.63909111731986,13.395762015188062,8.410524041175828
 11/02  14:00:00,93.34463186534748,74.90139591297716,10.046821511391046,8.396414440861038
 11/02  15:00:00,93.94539963092447,72.1686136119015,13.395762015188062,8.381024003882217
 11/02  16:00:00,98.5337432668718,72.1822809728865,20.093643022782093,6.257819271203202
 11/02  17:00:00,99.2601063479582,75.03280624451972,20.093643022782093,4.133657080632741
 11/02  18:00:00,104.71290594853835,80.49749783076956,20.093643022782093,4.121765094868454
 11/02  19:00:00,101.65811972856622,84.14088834480853,13.395762015188062,4.1214693685223365
 11/02  20:00:00,110.25681783200902,94.79822690148988,13.395762015188062,2.0628289151584354
 11/02  21:00:00,111.52501251327845,97.36587027634093,10.046821511391046,4.112320725451884
 11/02  22:00:00,111.00700619662871,102.25123228717702,6.697881007594031,2.057892901890755
 11/02  23:00:00,111.7786907736935,104.3182018577913,3.3489405037970155,4.111548412034256
 11/02  24:00:00,109.257113586507,105.85976152070799,1.3395762015188064,2.057775864133585
 11/03  01:00:00,112.71437987975754,107.26341530067674,1.3395762015188064,4.111388377599829
 11/03  02:00:00,112.2328587356055,108.83512833229182,1.3395762015188064,2.0581542019698844
 11/03  03:00:00,116.14664136730262,110.69583833278831,1.3395762015188064,4.111226832986055
 11/03  04:00:00,109.9045329005493,106.50672268387522,1.3395762015188064,2.0582340150890595
 11/03  05:00:00,163.54539591734346,156.08485264056569,3.3489405037970155,4.111602772933475
 11/03  06:00:00,123.52110881983423,114.7651048653806,6.697881007594031,2.058122947058242
 11/03  07:00:00,120.93189917536051,104.66874713647248,10.046821511391046,6.216330527426033
 11/03  08:00:00,115.95798694401742,96.31771465275189,13.395762015188062,6.244510276053832
 11/03  09:00:00,107.11433773730835,90.80027937258876,10.046821511391046,6.267236853210293
 11/03  10:00:00,110.93173489838615,85.79022215603116,16.74470251898508,8.396810223535446
 11/03  11:00:00,108.62639619105913,83.46965643433808,16.74470251898508,8.412037237759627
 11/03  12:00:00,106.47332369214365,81.35730182604074,16.74470251898508,8.371319347141483
 11/03  13:00:00,101.13266348396631,79.326240687497,13.395762015188062,8.41066078144678
 11/03  14:00:00,94.29080882774457,75.84738611669391,10.046821511391046,8.396601199541372
 11/03  15:00:00,94.44263862007752,72.66556344312897,13.395762015188062,8.381313161855076
 11/03  16:00:00,98.47456213842668,72.12165728606435,20.093643022782093,6.259261829651171
 11/03  17:00:00,99.13432512391091,74.90613068716014,20.093643022782093,4.134551413850443
 11/03  18:00:00,106.23326272322474,82.01738584541785,20.093643022782093,4.122233854977499
 11/03  19:00:00,104.43927984238353,86.92204965899387,13.395762015188062,4.1214681681306455
 11/03  20:00:00,113.6723912659673,98.21307273292608,13.395762015188062,2.0635565177845896
 11/03  21:00:00,114.71495193248462,100.55520261863172,10.046821511391046,4.112927802390917
 11/03  22:00:00,114.30353883680964,105.54776348436233,6.697881007594031,2.057894344962055
 11/03  23:00:00,115.28253843549912,107.82203760908925,3.3489405037970155,4.111560322447325
 11/03  24:00:00,112.99345845201378,109.59608451709816,1.3395762015188064,2.0577977334441133
 11/04  01:00:00,117.63522597860847,112.18421462632134,1.3395762015188064,4.111435150806162
 11/04  02:00:00,118.26240403401651,114.86445437860817,1.3395762015188064,2.058373453925003
 11/04  03:00:00,123.6093603759548,118.158472691609,1.3395762015188064,4.111311482793875
 11/04  04:00:00,121.69597501857344,118.29811677961027,1.3395762015188064,2.0582820373237465
 11/04  05:00:00,127.2181756600756,119.75809720028296,3.3489405037970155,4.111137955924674
 11/04  06:00:00,116.66970463824256,107.9136376999385,6.697881007594031,2.058185930617795
 11/04  07:00:00,175.81961371121523,161.6612275661496,10.046821511391046,4.111564633674623
 11/04  08:00:00,147.02572093779798,129.50021909720365,13.395762015188062,4.129739825335347
 11/04  09:00:00,129.66249464643673,115.46735809554097,10.046821511391046,4.148315039339191
 11/04  10:00:00,131.7554158073754,108.76636915199981,16.74470251898508,6.244344136485103
 11/04  11:00:00,127.588627922086,104.5996253849656,16.74470251898508,6.244300018182622
 11/04  12:00:00,123.17957568639095,100.19193504509063,16.74470251898508,6.24293812224428
 11/04  13:00:00,117.00100987661956,97.36248504170723,13.395762015188062,6.242762819889801
 11/04  14:00:00,108.5432196933612,92.25281799522719,10.046821511391046,6.243580186624726
 11/04  15:00:00,88.9646756942664,69.32448067539303,13.395762015188062,6.244433003685305
 11/04  16:00:00,97.77755071214084,71.44073545871532,20.093643022782093,6.2431722305961115
 11/04  17:00:00,97.49023980466545,73.25091884885882,20.093643022782093,4.1456779330008855
 11/04  18:00:00,110.8444469878462,86.63908504110397,20.093643022782093,4.111718923818249
 11/04  19:00:00,105.09850190551491,89.64485698770527,13.395762015188062,2.0578829025222576
 11/04  20:00:00,116.73361496327401,99.22598426572627,13.395762015188062,4.111868682288735
 11/04  21:00:00,112.9391900752526,100.83397223989603,10.046821511391046,2.058396324001004
 11/04  22:00:00,116.30237242624818,105.4931439907257,6.697881007594031,4.111347427881157
 11/04  23:00:00,112.69545376029059,107.28821334606093,3.3489405037970155,2.0582999104279143
 11/04  24:00:00,114.17523262581268,108.72415110969591,1.3395762015188064,4.111505314541217
 11/05  01:00:00,113.0366316037113,109.63879501370269,1.3395762015188064,2.0582603885607456
 11/05  02:00:00,116.21610388901375,110.76476963346626,1.3395762015188064,4.111758053971935
 11/05  03:00:00,116.39823559771878,113.00045555530822,1.3395762015188064,2.0582038408255383
 11/05  04:00:00,116.80769095625452,111.35649557449266,1.3395762015188064,4.111619180328196
 11/05  05:00:00,116.69462335679644,111.2875552717638,3.3489405037970155,2.058127581145762
 11/05  06:00:00,105.8284730358877,97.07228405803755,6.697881007594031,2.0583079701851608
 11/05  07:00:00,109.61786006956497,95.45922291089325,10.046821511391046,4.111815647209736
 11/05  08:00:00,107.86591723886502,90.34158668813153,13.395762015188062,4.128568535427182
 11/05  09:00:00,101.73874708935669,87.54816779840557,10.046821511391046,4.143757779441835
 11/05  10:00:00,103.69492650205937,80.71077035395872,16.74470251898508,6.239453629139215
 11/05  11:00:00,101.42596381910705,78.44210015264609,16.74470251898508,6.239161147523186
 11/05  12:00:00,100.59575862533585,77.6124428713142,16.74470251898508,6.23861323517845
 11/05  13:00:00,95.78127246056539,76.14628217770002,13.395762015188062,6.239228267700946
 11/05  14:00:00,91.39026486201013,75.10477415520943,10.046821511391046,6.23866919548059
 11/05  15:00:00,93.55193674745668,73.91686185992737,13.395762015188062,6.239312872459491
 11/05  16:00:00,102.94612067386734,76.61371731524885,20.093643022782093,6.238760335789095
 11/05  17:00:00,104.5657271848531,80.32764962943315,20.093643022782093,4.144434532590557
 11/05  18:00:00,110.6568736239195,88.50503906885173,20.093643022782093,2.058191532236011
 11/05  19:00:00,107.24666811359266,89.73931956165495,13.395762015188062,4.111586536584107
 11/05  20:00:00,113.41140986208745,97.95753849186674,13.395762015188062,2.0581093550586615
 11/05  21:00:00,113.40481745403461,99.24596297837692,10.046821511391046,4.112032964408519
 11/05  22:00:00,111.25130090691322,102.49538474935527,6.697881007594031,2.058035150103445
 11/05  23:00:00,110.20086299608391,102.740050121515,3.3489405037970155,4.111872370890143
 11/05  24:00:00,106.59455737743019,103.19701439281008,1.3395762015188064,2.057966783042198
 11/06  01:00:00,108.8321499126986,103.38076327962595,1.3395762015188064,4.111810431662612
 11/06  02:00:00,107.00935681422472,103.61119993665135,1.3395762015188064,2.0585806760025274
 11/06  03:00:00,109.76042147899358,104.30910044262923,1.3395762015188064,4.111744834812439
 11/06  04:00:00,108.50765677219195,105.10955928540517,1.3395762015188064,2.058521285476073
 11/06  05:00:00,104.49943980877421,99.04823356576256,1.3395762015188064,4.111630041365144
 11/06  06:00:00,192.64312051216027,187.2357209086962,3.3489405037970155,2.0584590996599332
 11/06  07:00:00,127.39952392738842,116.58967761944197,6.697881007594031,4.111965300352419
 11/06  08:00:00,115.08201426646012,100.88875832787438,10.046821511391046,4.146434427265618
 11/06  09:00:00,112.45346995500424,92.81125623940251,13.395762015188062,6.246451700342717
 11/06  10:00:00,104.88850949489357,86.48652240705388,10.046821511391046,8.35516557651959
 11/06  11:00:00,104.9170201261077,79.77497203994245,16.74470251898508,8.39734556706193
 11/06  12:00:00,97.42130558890932,72.26395912299792,16.74470251898508,8.412643946997266
 11/06  13:00:00,89.70187797581774,66.6767178957318,16.74470251898508,6.280457561290054
 11/06  14:00:00,91.04045438876874,67.1274878770217,13.395762015188062,10.51720449674817
 11/06  15:00:00,95.81975342820698,77.374958197275,10.046821511391046,8.397973719540927
 11/06  16:00:00,108.31942368731275,86.5407474731361,13.395762015188062,8.382914199059542
 11/06  17:00:00,112.60751477069131,86.25363458831477,20.093643022782093,6.260237159570804
 11/06  18:00:00,111.04420164860663,86.81474616586975,20.093643022782093,4.135812459907492
 11/06  19:00:00,108.02518407292759,83.80897935819632,20.093643022782093,4.122561692043756
 11/06  20:00:00,102.9751243652416,85.45749741551897,13.395762015188062,4.121864934392679
 11/06  21:00:00,111.20236215575255,95.7428357322563,13.395762015188062,2.063764408275093
 11/06  22:00:00,111.63486268369066,97.47472733350862,10.046821511391046,4.113313838649088
 11/06  23:00:00,110.10631452369297,101.35032751344168,6.697881007594031,2.0581060026950997
 11/06  24:00:00,109.41752959963215,101.95655999757655,3.3489405037970155,4.112029098187641
 11/07  01:00:00,105.79911272240393,102.40143995307339,1.3395762015188064,2.058096567816465
 11/07  02:00:00,108.30927967257485,102.8576405050989,1.3395762015188064,4.112062965971335
 11/07  03:00:00,106.5507476653093,103.15308651656301,1.3395762015188064,2.058084947227483
 11/07  04:00:00,108.70615523573427,103.25459532589277,1.3395762015188064,4.111983708265954
 11/07  05:00:00,101.90024803182126,98.5020211155157,1.3395762015188064,2.0586507148624147
 11/07  06:00:00,159.34178379247473,151.88044832694186,3.3489405037970155,4.112394961712207
 11/07  07:00:00,114.9500482782598,106.19356473609832,6.697881007594031,2.058602534487041
 11/07  08:00:00,111.82087033020206,95.55548103371952,10.046821511391046,6.218567785020545
 11/07  09:00:00,109.79951765559474,90.1564248364094,13.395762015188062,6.24733080402093
 11/07  10:00:00,104.11798738559936,87.8018642192351,10.046821511391046,6.2693016550205085
 11/07  11:00:00,109.26151428568275,84.11457681906559,16.74470251898508,8.40223494763208
 11/07  12:00:00,103.16970991344606,78.00673953146561,16.74470251898508,8.418267862995354
 11/07  13:00:00,97.61784182883041,72.49622284092584,16.74470251898508,8.376916468919491
 11/07  14:00:00,88.21019727101374,66.39693370925555,13.395762015188062,8.41750154645188
 11/07  15:00:00,77.3328434064871,58.882438145303894,10.046821511391046,8.403583749910396
 11/07  16:00:00,78.12753863669751,56.343675577341116,13.395762015188062,8.388101044191975
 11/07  17:00:00,88.99220488106202,62.6383729560348,20.093643022782093,6.260188902316066
 11/07  18:00:00,100.59983984452305,74.30548850382301,20.093643022782093,6.200708317941596
 11/07  19:00:00,101.20252913613665,79.04557874584113,20.093643022782093,2.0633073674992537
 11/07  20:00:00,98.03610224641452,80.5175217575197,13.395762015188062,4.1228184738250055
 11/07  21:00:00,107.41276684994294,89.89444809117873,13.395762015188062,4.122556743505213
 11/07  22:00:00,105.74907545570512,91.58915392876645,10.046821511391046,4.113100015500334
 11/07  23:00:00,104.6023861723462,95.84620857434456,6.697881007594031,2.0582965904288857
 11/07  24:00:00,103.8333191808354,97.20879311979976,3.3489405037970155,3.2755855572622616
 11/08  01:00:00,103.77322955255946,99.53923651925031,1.3395762015188064,2.8944168318518426
 11/08  02:00:00,104.70560224130732,101.30750522180328,1.3395762015188064,2.0585208180041366
 11/08  03:00:00,107.26991550693722,101.81803664563803,1.3395762015188064,4.112302659794587
 11/08  04:00:00,105.42213192085953,102.02405822954832,1.3395762015188064,2.0584974897805712
 11/08  05:00:00,102.27130563357139,96.8194825373608,1.3395762015188064,4.112246894729614
 11/08  06:00:00,143.59511633013483,138.18770604798286,3.3489405037970155,2.0584697783478267
 11/08  07:00:00,109.43095921136175,98.62086028222416,6.697881007594031,4.112217921661813
 11/08  08:00:00,98.20274814201811,84.00894648859358,10.046821511391046,4.146980142128075
 11/08  09:00:00,97.6254401907078,77.98183475808581,13.395762015188062,6.247843417363005
 11/08  10:00:00,94.6385215071925,76.23271275658006,10.046821511391046,8.358987239055846
 11/08  11:00:00,95.03448575452768,69.88816197749169,16.74470251898508,8.401621258240077
 11/08  12:00:00,90.71447191620577,65.55216329386438,16.74470251898508,8.417606103309009
 11/08  13:00:00,80.71189777977946,55.5907135776664,16.74470251898508,8.376481683033395
 11/08  14:00:00,66.55012042448907,44.73724731909134,13.395762015188062,8.417111090091423
 11/08  15:00:00,58.928697561954124,40.47862086084846,10.046821511391046,8.403255189667323
 11/08  16:00:00,65.88431685735732,44.10062231586387,13.395762015188062,8.387932526187143
 11/08  17:00:00,85.82187111898959,59.46743540103261,20.093643022782093,6.260792695293125
 11/08  18:00:00,100.80376812135835,76.3313610640315,20.093643022782093,4.378764034544747
 11/08  19:00:00,100.41164371825703,76.43678723001359,20.093643022782093,3.8812134654849872
 11/08  20:00:00,94.8667369276112,77.34838687721958,13.395762015188062,4.122588035132604
 11/08  21:00:00,105.34529996278076,87.82644259253772,13.395762015188062,4.123095355031332
 11/08  22:00:00,103.0244116052852,90.91859732014868,10.046821511391046,2.0589927737454734
 11/08  23:00:00,108.17724936323465,97.36727832129895,6.697881007594031,4.112090034341663
 11/08  24:00:00,105.33460607684692,99.92727900484154,3.3489405037970155,2.058386568158711
 11/09  01:00:00,106.76644102956809,101.31472054117732,1.3395762015188064,4.112144286815203
 11/09  02:00:00,106.43438237791828,103.03637298149779,1.3395762015188064,2.0584331949584533
 11/09  03:00:00,109.54362542226586,104.09196385004807,1.3395762015188064,4.112085370713172
 11/09  04:00:00,108.79542466162609,105.39742072881931,1.3395762015188064,2.058427731368374
 11/09  05:00:00,107.323623561544,101.87170568686449,1.3395762015188064,4.112341673340416
 11/09  06:00:00,147.59049641462397,142.1831394989529,3.3489405037970155,2.0584164118764394
 11/09  07:00:00,115.79625153722901,104.98562043026368,6.697881007594031,4.112750099276702
 11/09  08:00:00,105.93261832734545,91.73780954077495,10.046821511391046,4.14798727503756
 11/09  09:00:00,103.99509358918014,84.35126878835224,13.395762015188062,6.2480627857107836
 11/09  10:00:00,99.65840108596572,81.25214453800731,10.046821511391046,8.359435036614652
 11/09  11:00:00,103.95583011825903,78.80880206618434,16.74470251898508,8.402325533302442
 11/09  12:00:00,101.51248291141452,76.34935741213377,16.74470251898508,8.418422980272016
 11/09  13:00:00,99.59987798646496,74.47790465587319,16.74470251898508,8.377270811393869
 11/09  14:00:00,93.25023381874747,71.43634634867212,13.395762015188062,8.418125454863652
 11/09  15:00:00,86.63457888713619,68.1834406726177,10.046821511391046,8.404316703269332
 11/09  16:00:00,89.33989032851972,67.55511148884965,13.395762015188062,8.389016824481997
 11/09  17:00:00,96.77250124689529,70.41798797891964,20.093643022782093,6.26087024524085
 11/09  18:00:00,103.02303009659582,76.72753263569068,20.093643022782093,6.20185443824128
 11/09  19:00:00,102.82990613766255,80.67216371326927,20.093643022782093,2.06409940146929
 11/09  20:00:00,101.10271706831972,83.58398968072012,13.395762015188062,4.122965372364237
 11/09  21:00:00,111.8182729153716,94.29986535041877,13.395762015188062,4.122645549882984
 11/09  22:00:00,108.82158649158914,96.71558287842659,10.046821511391046,2.059182101828264
 11/09  23:00:00,112.4526849708222,101.64232092682826,6.697881007594031,4.112483036352618
 11/09  24:00:00,108.72542940825312,103.3178935746036,3.3489405037970155,2.058595329857233
 11/10  01:00:00,110.25890832048933,104.80676658970307,1.3395762015188064,4.112565529281626
 11/10  02:00:00,109.70446253920971,106.30622738444438,1.3395762015188064,2.0586589532347093
 11/10  03:00:00,113.10385415139218,107.65166632254751,1.3395762015188064,4.112611627505591
 11/10  04:00:00,112.45493197088375,109.0566879729815,1.3395762015188064,2.0586677963858153
 11/10  05:00:00,110.66021928968344,105.20802572598349,1.3395762015188064,4.1126173620771
 11/10  06:00:00,159.4266183129582,154.01900612823914,3.3489405037970155,2.058671681066255
 11/10  07:00:00,123.06105821429806,112.2505291230088,6.697881007594031,4.112648083553319
 11/10  08:00:00,113.21031875775526,98.46911919770447,10.046821511391046,4.6943780485178435
 11/10  09:00:00,111.1550469501397,89.97915154310657,13.395762015188062,7.78013339165588
 11/10  10:00:00,101.59882760154895,85.28033730490952,10.046821511391046,6.27166878531932
 11/10  11:00:00,106.06208941252459,80.9130888849856,16.74470251898508,8.404298008601208
 11/10  12:00:00,104.01115847250111,78.8457515810536,16.74470251898508,8.420704372509716
 11/10  13:00:00,100.30952201297004,75.18554422311216,16.74470251898508,8.379275270754555
 11/10  14:00:00,93.38313684791727,71.56684090439411,13.395762015188062,8.420533928193219
 11/10  15:00:00,86.75943968310906,68.30586217198054,10.046821511391046,8.406755999784789
 11/10  16:00:00,89.7352898462025,67.9481838807216,13.395762015188062,8.39134395017461
 11/10  17:00:00,99.7940928363764,71.35274136404067,20.093643022782093,8.347708449648232
 11/10  18:00:00,102.05884367782201,77.82913247672687,20.093643022782093,4.13606817826576
 11/10  19:00:00,105.38862078079428,81.17218941169878,20.093643022782093,4.122788346431648
 11/10  20:00:00,98.93684557490461,83.47681075699577,13.395762015188062,2.064272802753887
 11/10  21:00:00,111.45749988161975,93.9383960251635,13.395762015188062,4.1233418412208716
 11/10  22:00:00,110.3816248847898,96.22119001818706,10.046821511391046,4.113613355329932
 11/10  23:00:00,109.96115498526692,101.20437288915477,6.697881007594031,2.0589010884235273
 11/10  24:00:00,110.35327164012968,102.8918979418341,3.3489405037970155,4.112433194498553
 11/11  01:00:00,107.78181342374629,104.38327769549855,1.3395762015188064,2.0589595267691454
 11/11  02:00:00,111.22230757852721,105.77013804489013,1.3395762015188064,4.112593332132471
 11/11  03:00:00,110.4402807651915,107.04170681174838,1.3395762015188064,2.0589977518415425
 11/11  04:00:00,113.93506707518269,108.48285135078736,1.3395762015188064,4.112639522914365
 11/11  05:00:00,110.53871209453158,107.14091153117191,1.3395762015188064,2.058224361654052
 11/11  06:00:00,115.29646767015757,107.83485414442804,3.3489405037970155,4.112673021979806
 11/11  07:00:00,102.01046657120705,93.25417365628793,6.697881007594031,2.058411907490626
 11/11  08:00:00,101.54763194539854,87.38810318001885,10.046821511391046,4.112707254035946
 11/11  09:00:00,97.06468628428375,79.53962343455271,13.395762015188062,4.129300834613911
 11/11  10:00:00,90.35689268723513,76.16406272204627,10.046821511391046,4.146008453750505
 11/11  11:00:00,97.17167321486231,74.18458549959529,16.74470251898508,6.24238519635289
 11/11  12:00:00,95.25983636631024,72.27308601452917,16.74470251898508,6.242047832725041
 11/11  13:00:00,93.39356493036756,70.40710755139331,16.74470251898508,6.241754859941867
 11/11  14:00:00,87.40561983281528,67.76839213982636,13.395762015188062,6.241465677682605
 11/11  15:00:00,81.73769560642288,65.4485047883026,10.046821511391046,6.242369306587328
 11/11  16:00:00,85.28629575049867,65.64846248838528,13.395762015188062,6.2420712468070825
 11/11  17:00:00,96.14493289522316,69.80950892085862,20.093643022782093,6.241780951535166
 11/11  18:00:00,101.98547594384407,77.74568124301935,20.093643022782093,4.146151678113555
 11/11  19:00:00,112.80379310813292,88.59743113207767,20.093643022782093,4.1127189532731565
 11/11  20:00:00,106.39738665219005,90.94319186034674,13.395762015188062,2.058432776690729
 11/11  21:00:00,117.60341412717271,100.09489755398862,13.395762015188062,4.112754557830496
